"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"443","20050701","5","7","1","7","2552","2005-07-01 00:00:00"
"444","20050701","5","7","1","8","1912","2005-07-01 00:00:00"
"445","20050701","5","7","1","13","15064","2005-07-01 00:00:00"
"446","20050701","5","7","1","14","10425","2005-07-01 00:00:00"
"447","20050701","5","7","1","15","17407","2005-07-01 00:00:00"
"448","20050701","5","7","1","18","8232","2005-07-01 00:00:00"
"449","20050701","5","7","1","19","26232","2005-07-01 00:00:00"
"450","20050701","5","7","1","20","7738","2005-07-01 00:00:00"
"451","20050701","5","7","1","21","43030","2005-07-01 00:00:00"
"452","20050701","5","7","1","22","7062","2005-07-01 00:00:00"
"453","20050701","5","7","1","23","2886","2005-07-01 00:00:00"
"454","20050701","5","7","1","24","15979","2005-07-01 00:00:00"
"455","20050701","5","7","1","28","13062","2005-07-01 00:00:00"
"456","20050701","5","7","1","29","114372","2005-07-01 00:00:00"
"457","20050701","5","7","1","31","34833","2005-07-01 00:00:00"
"458","20050701","5","7","1","32","17346","2005-07-01 00:00:00"
"459","20050701","5","7","1","33","16943","2005-07-01 00:00:00"
"460","20050701","5","7","1","34","6427","2005-07-01 00:00:00"
"461","20050701","5","7","1","35","23503","2005-07-01 00:00:00"
"462","20050701","5","7","1","37","19883","2005-07-01 00:00:00"
"463","20050701","5","7","1","38","20232","2005-07-01 00:00:00"
"464","20050701","5","7","1","39","35207","2005-07-01 00:00:00"
"465","20050701","5","7","1","40","19062","2005-07-01 00:00:00"
"466","20050701","5","7","1","42","350000","2005-07-01 00:00:00"
"467","20050701","5","7","1","43","-657203.80000000005","2005-07-01 00:00:00"
"468","20050701","5","7","1","45","359790.79999999999","2005-07-01 00:00:00"
"469","20050701","5","7","1","46","-51614","2005-07-01 00:00:00"
"470","20050701","5","7","1","100","13976","2005-07-01 00:00:00"
"471","20050701","6","1","1","60","20800","2005-07-01 00:00:00"
"472","20050701","6","1","2","60","19800","2005-07-01 00:00:00"
"473","20050701","6","1","2","61","1800","2005-07-01 00:00:00"
"474","20050701","6","1","1","61","2080","2005-07-01 00:00:00"
"475","20050701","6","1","1","62","1040","2005-07-01 00:00:00"
"476","20050701","6","1","2","62","1200","2005-07-01 00:00:00"
"477","20050701","6","1","2","65","280","2005-07-01 00:00:00"
"478","20050701","6","1","1","65","218","2005-07-01 00:00:00"
"479","20050701","6","1","1","66","198","2005-07-01 00:00:00"
"480","20050701","6","1","2","66","280","2005-07-01 00:00:00"
"481","20050701","6","1","2","67","100","2005-07-01 00:00:00"
"482","20050701","6","1","1","67","109","2005-07-01 00:00:00"
"483","20050701","6","1","1","68","78","2005-07-01 00:00:00"
"484","20050701","6","1","2","68","100","2005-07-01 00:00:00"
"485","20050701","6","1","1","69","22","2005-07-01 00:00:00"
"486","20050701","6","1","1","71","31","2005-07-01 00:00:00"
"487","20050701","6","1","2","71","60","2005-07-01 00:00:00"
"488","20050701","6","1","2","73","220","2005-07-01 00:00:00"
"489","20050701","6","1","1","73","169","2005-07-01 00:00:00"
"490","20050701","6","1","1","74","105","2005-07-01 00:00:00"
"491","20050701","6","1","2","74","100","2005-07-01 00:00:00"
"492","20050701","6","1","2","76","200","2005-07-01 00:00:00"
"493","20050701","6","1","1","76","237","2005-07-01 00:00:00"
"494","20050701","6","1","1","77","426","2005-07-01 00:00:00"
"495","20050701","6","1","2","77","380","2005-07-01 00:00:00"
"496","20050701","6","1","2","78","100","2005-07-01 00:00:00"
"497","20050701","6","1","1","78","147","2005-07-01 00:00:00"
"498","20050701","6","1","1","80","584","2005-07-01 00:00:00"
"499","20050701","6","1","2","80","550","2005-07-01 00:00:00"
"500","20050701","6","1","2","81","280","2005-07-01 00:00:00"
"501","20050701","6","1","1","81","361","2005-07-01 00:00:00"
"502","20050701","6","1","1","82","38","2005-07-01 00:00:00"
"503","20050701","6","1","2","82","30","2005-07-01 00:00:00"
"504","20050701","6","1","2","83","100","2005-07-01 00:00:00"
"505","20050701","6","1","1","83","133","2005-07-01 00:00:00"
"506","20050701","6","1","1","84","118","2005-07-01 00:00:00"
"507","20050701","6","1","2","84","100","2005-07-01 00:00:00"
"508","20050701","6","1","2","85","90","2005-07-01 00:00:00"
"509","20050701","6","1","1","85","106","2005-07-01 00:00:00"
"510","20050701","6","1","1","87","468","2005-07-01 00:00:00"
"511","20050701","6","1","2","87","480","2005-07-01 00:00:00"
"512","20050701","6","1","1","89","177","2005-07-01 00:00:00"
"513","20050701","6","1","1","90","273","2005-07-01 00:00:00"
"514","20050701","6","1","1","91","-218","2005-07-01 00:00:00"
"515","20050701","6","1","1","92","364","2005-07-01 00:00:00"
"516","20050701","6","1","1","94","82","2005-07-01 00:00:00"
"517","20050701","6","1","1","96","8","2005-07-01 00:00:00"
"518","20050701","6","2","1","12","38012","2005-07-01 00:00:00"
"519","20050701","6","2","1","60","7800","2005-07-01 00:00:00"
"520","20050701","6","2","2","60","6600","2005-07-01 00:00:00"
"521","20050701","6","2","2","61","550","2005-07-01 00:00:00"
"522","20050701","6","2","1","61","624","2005-07-01 00:00:00"
"523","20050701","6","2","1","62","780","2005-07-01 00:00:00"
"524","20050701","6","2","2","62","480","2005-07-01 00:00:00"
"525","20050701","6","2","2","65","100","2005-07-01 00:00:00"
"526","20050701","6","2","1","65","164","2005-07-01 00:00:00"
"527","20050701","6","2","1","66","149","2005-07-01 00:00:00"
"528","20050701","6","2","2","66","100","2005-07-01 00:00:00"
"529","20050701","6","2","2","67","60","2005-07-01 00:00:00"
"530","20050701","6","2","1","67","74","2005-07-01 00:00:00"
"531","20050701","6","2","1","68","55","2005-07-01 00:00:00"
"532","20050701","6","2","2","68","40","2005-07-01 00:00:00"
"533","20050701","6","2","1","69","16","2005-07-01 00:00:00"
"534","20050701","6","2","1","71","16","2005-07-01 00:00:00"
"535","20050701","6","2","2","71","30","2005-07-01 00:00:00"
"536","20050701","6","2","2","73","100","2005-07-01 00:00:00"
"537","20050701","6","2","1","73","96","2005-07-01 00:00:00"
"538","20050701","6","2","1","74","160","2005-07-01 00:00:00"
"539","20050701","6","2","2","74","100","2005-07-01 00:00:00"
"540","20050701","6","2","2","76","90","2005-07-01 00:00:00"
"541","20050701","6","2","1","76","105","2005-07-01 00:00:00"
"542","20050701","6","2","1","77","189","2005-07-01 00:00:00"
"543","20050701","6","2","2","77","200","2005-07-01 00:00:00"
"544","20050701","6","2","2","78","50","2005-07-01 00:00:00"
"545","20050701","6","2","1","78","61","2005-07-01 00:00:00"
"546","20050701","6","2","1","80","209","2005-07-01 00:00:00"
"547","20050701","6","2","2","80","200","2005-07-01 00:00:00"
"548","20050701","6","2","2","81","100","2005-07-01 00:00:00"
"549","20050701","6","2","1","81","129","2005-07-01 00:00:00"
"550","20050701","6","2","1","82","13","2005-07-01 00:00:00"
"551","20050701","6","2","2","82","10","2005-07-01 00:00:00"
"552","20050701","6","2","2","83","40","2005-07-01 00:00:00"
"553","20050701","6","2","1","83","46","2005-07-01 00:00:00"
"554","20050701","6","2","1","84","40","2005-07-01 00:00:00"
"555","20050701","6","2","2","84","30","2005-07-01 00:00:00"
"556","20050701","6","2","2","85","30","2005-07-01 00:00:00"
"557","20050701","6","2","1","85","36","2005-07-01 00:00:00"
"558","20050701","6","2","1","87","176","2005-07-01 00:00:00"
"559","20050701","6","2","2","87","200","2005-07-01 00:00:00"
"560","20050701","6","2","1","89","60","2005-07-01 00:00:00"
"561","20050701","6","2","1","90","93","2005-07-01 00:00:00"
"562","20050701","6","2","1","91","-74","2005-07-01 00:00:00"
"563","20050701","6","2","1","92","124","2005-07-01 00:00:00"
"564","20050701","6","2","1","94","29","2005-07-01 00:00:00"
"565","20050701","6","2","1","96","3","2005-07-01 00:00:00"
"566","20050701","6","3","1","10","308472","2005-07-01 00:00:00"
"567","20050701","6","3","1","11","176270","2005-07-01 00:00:00"
"568","20050701","6","3","1","60","22698","2005-07-01 00:00:00"
"569","20050701","6","3","2","60","23000","2005-07-01 00:00:00"
"570","20050701","6","3","2","61","2300","2005-07-01 00:00:00"
"571","20050701","6","3","1","61","2497","2005-07-01 00:00:00"
"572","20050701","6","3","1","62","2042","2005-07-01 00:00:00"
"573","20050701","6","3","2","62","1700","2005-07-01 00:00:00"
"574","20050701","6","3","2","65","380","2005-07-01 00:00:00"
"575","20050701","6","3","1","65","468","2005-07-01 00:00:00"
"576","20050701","6","3","1","66","426","2005-07-01 00:00:00"
"577","20050701","6","3","2","66","380","2005-07-01 00:00:00"
"578","20050701","6","3","2","67","200","2005-07-01 00:00:00"
"579","20050701","6","3","1","67","211","2005-07-01 00:00:00"
"580","20050701","6","3","1","68","158","2005-07-01 00:00:00"
"581","20050701","6","3","2","68","200","2005-07-01 00:00:00"
"582","20050701","6","3","1","69","47","2005-07-01 00:00:00"
"583","20050701","6","3","1","71","35","2005-07-01 00:00:00"
"584","20050701","6","3","2","71","70","2005-07-01 00:00:00"
"585","20050701","6","3","2","73","300","2005-07-01 00:00:00"
"586","20050701","6","3","1","73","281","2005-07-01 00:00:00"
"587","20050701","6","3","1","74","167","2005-07-01 00:00:00"
"588","20050701","6","3","2","74","100","2005-07-01 00:00:00"
"589","20050701","6","3","2","76","280","2005-07-01 00:00:00"
"590","20050701","6","3","1","76","310","2005-07-01 00:00:00"
"591","20050701","6","3","1","77","558","2005-07-01 00:00:00"
"592","20050701","6","3","2","77","550","2005-07-01 00:00:00"
"593","20050701","6","3","2","78","200","2005-07-01 00:00:00"
"594","20050701","6","3","1","78","154","2005-07-01 00:00:00"
"595","20050701","6","3","1","80","602","2005-07-01 00:00:00"
"596","20050701","6","3","2","80","550","2005-07-01 00:00:00"
"597","20050701","6","3","2","81","380","2005-07-01 00:00:00"
"598","20050701","6","3","1","81","372","2005-07-01 00:00:00"
"599","20050701","6","3","1","82","37","2005-07-01 00:00:00"
"600","20050701","6","3","2","82","40","2005-07-01 00:00:00"
"601","20050701","6","3","2","83","200","2005-07-01 00:00:00"
"602","20050701","6","3","1","83","130","2005-07-01 00:00:00"
"603","20050701","6","3","1","84","112","2005-07-01 00:00:00"
"604","20050701","6","3","2","84","100","2005-07-01 00:00:00"
"605","20050701","6","3","2","85","100","2005-07-01 00:00:00"
"606","20050701","6","3","1","85","104","2005-07-01 00:00:00"
"607","20050701","6","3","1","87","527","2005-07-01 00:00:00"
"608","20050701","6","3","2","87","480","2005-07-01 00:00:00"
"609","20050701","6","3","1","89","168","2005-07-01 00:00:00"
"610","20050701","6","3","1","90","259","2005-07-01 00:00:00"
"611","20050701","6","3","1","91","-207","2005-07-01 00:00:00"
"612","20050701","6","3","1","92","345","2005-07-01 00:00:00"
"613","20050701","6","3","1","94","84","2005-07-01 00:00:00"
"614","20050701","6","3","1","96","9","2005-07-01 00:00:00"
"615","20050701","6","4","1","60","16692","2005-07-01 00:00:00"
"616","20050701","6","4","2","60","17200","2005-07-01 00:00:00"
"617","20050701","6","4","2","61","1500","2005-07-01 00:00:00"
"618","20050701","6","4","1","61","1502","2005-07-01 00:00:00"
"619","20050701","6","4","1","62","1168","2005-07-01 00:00:00"
"620","20050701","6","4","2","62","1400","2005-07-01 00:00:00"
"621","20050701","6","4","2","65","280","2005-07-01 00:00:00"
"622","20050701","6","4","1","65","238","2005-07-01 00:00:00"
"623","20050701","6","4","1","66","216","2005-07-01 00:00:00"
"624","20050701","6","4","2","66","280","2005-07-01 00:00:00"
"625","20050701","6","4","2","67","100","2005-07-01 00:00:00"
"626","20050701","6","4","1","67","109","2005-07-01 00:00:00"
"627","20050701","6","4","1","68","82","2005-07-01 00:00:00"
"628","20050701","6","4","2","68","100","2005-07-01 00:00:00"
"629","20050701","6","4","1","69","24","2005-07-01 00:00:00"
"630","20050701","6","4","1","71","39","2005-07-01 00:00:00"
"631","20050701","6","4","2","71","50","2005-07-01 00:00:00"
"632","20050701","6","4","2","73","220","2005-07-01 00:00:00"
"633","20050701","6","4","1","73","157","2005-07-01 00:00:00"
"634","20050701","6","4","1","74","129","2005-07-01 00:00:00"
"635","20050701","6","4","2","74","200","2005-07-01 00:00:00"
"636","20050701","6","4","2","76","200","2005-07-01 00:00:00"
"637","20050701","6","4","1","76","191","2005-07-01 00:00:00"
"638","20050701","6","4","1","77","344","2005-07-01 00:00:00"
"639","20050701","6","4","2","77","380","2005-07-01 00:00:00"
"640","20050701","6","4","2","78","100","2005-07-01 00:00:00"
"641","20050701","6","4","1","78","104","2005-07-01 00:00:00"
"642","20050701","6","4","1","80","393","2005-07-01 00:00:00"
"643","20050701","6","4","2","80","380","2005-07-01 00:00:00"
"644","20050701","6","4","2","81","280","2005-07-01 00:00:00"
"645","20050701","6","4","1","81","243","2005-07-01 00:00:00"
"646","20050701","6","4","1","82","24","2005-07-01 00:00:00"
"647","20050701","6","4","2","82","30","2005-07-01 00:00:00"
"648","20050701","6","4","2","83","100","2005-07-01 00:00:00"
"649","20050701","6","4","1","83","84","2005-07-01 00:00:00"
"650","20050701","6","4","1","84","72","2005-07-01 00:00:00"
"651","20050701","6","4","2","84","90","2005-07-01 00:00:00"
"652","20050701","6","4","2","85","80","2005-07-01 00:00:00"
"653","20050701","6","4","1","85","67","2005-07-01 00:00:00"
"654","20050701","6","4","1","87","351","2005-07-01 00:00:00"
"655","20050701","6","4","2","87","380","2005-07-01 00:00:00"
"656","20050701","6","4","1","89","107","2005-07-01 00:00:00"
"657","20050701","6","4","1","90","165","2005-07-01 00:00:00"
"658","20050701","6","4","1","91","-132","2005-07-01 00:00:00"
"659","20050701","6","4","1","92","220","2005-07-01 00:00:00"
"660","20050701","6","4","1","94","55","2005-07-01 00:00:00"
"661","20050701","6","4","1","96","6","2005-07-01 00:00:00"
"662","20050701","6","5","1","60","9984","2005-07-01 00:00:00"
"663","20050701","6","5","2","60","9700","2005-07-01 00:00:00"
"664","20050701","6","5","2","61","850","2005-07-01 00:00:00"
"665","20050701","6","5","1","61","1098","2005-07-01 00:00:00"
"666","20050701","6","5","1","62","898","2005-07-01 00:00:00"
"667","20050701","6","5","2","62","750","2005-07-01 00:00:00"
"668","20050701","6","5","2","65","200","2005-07-01 00:00:00"
"669","20050701","6","5","1","65","198","2005-07-01 00:00:00"
"670","20050701","6","5","1","66","179","2005-07-01 00:00:00"
"671","20050701","6","5","2","66","100","2005-07-01 00:00:00"
"672","20050701","6","5","2","67","70","2005-07-01 00:00:00"
"673","20050701","6","5","1","67","88","2005-07-01 00:00:00"
"674","20050701","6","5","1","68","68","2005-07-01 00:00:00"
"675","20050701","6","5","2","68","60","2005-07-01 00:00:00"
"676","20050701","6","5","1","69","20","2005-07-01 00:00:00"
"677","20050701","6","5","1","71","18","2005-07-01 00:00:00"
"678","20050701","6","5","2","71","40","2005-07-01 00:00:00"
"679","20050701","6","5","2","73","120","2005-07-01 00:00:00"
"680","20050701","6","5","1","73","122","2005-07-01 00:00:00"
"681","20050701","6","5","1","74","148","2005-07-01 00:00:00"
"682","20050701","6","5","2","74","100","2005-07-01 00:00:00"
"683","20050701","6","5","2","76","100","2005-07-01 00:00:00"
"684","20050701","6","5","1","76","135","2005-07-01 00:00:00"
"685","20050701","6","5","1","77","243","2005-07-01 00:00:00"
"686","20050701","6","5","2","77","200","2005-07-01 00:00:00"
"687","20050701","6","5","2","78","70","2005-07-01 00:00:00"
"688","20050701","6","5","1","78","71","2005-07-01 00:00:00"
"689","20050701","6","5","1","80","262","2005-07-01 00:00:00"
"690","20050701","6","5","2","80","200","2005-07-01 00:00:00"
"691","20050701","6","5","2","81","200","2005-07-01 00:00:00"
"692","20050701","6","5","1","81","162","2005-07-01 00:00:00"
"693","20050701","6","5","1","82","16","2005-07-01 00:00:00"
"694","20050701","6","5","2","82","20","2005-07-01 00:00:00"
"695","20050701","6","5","2","83","50","2005-07-01 00:00:00"
"696","20050701","6","5","1","83","55","2005-07-01 00:00:00"
"697","20050701","6","5","1","84","47","2005-07-01 00:00:00"
"698","20050701","6","5","2","84","50","2005-07-01 00:00:00"
"699","20050701","6","5","2","85","40","2005-07-01 00:00:00"
"700","20050701","6","5","1","85","44","2005-07-01 00:00:00"
"701","20050701","6","5","1","87","234","2005-07-01 00:00:00"
"702","20050701","6","5","2","87","200","2005-07-01 00:00:00"
"703","20050701","6","5","1","89","71","2005-07-01 00:00:00"
"704","20050701","6","5","1","90","109","2005-07-01 00:00:00"
"705","20050701","6","5","1","91","-87","2005-07-01 00:00:00"
"706","20050701","6","5","1","92","145","2005-07-01 00:00:00"
"707","20050701","6","5","1","94","36","2005-07-01 00:00:00"
"708","20050701","6","5","1","96","4","2005-07-01 00:00:00"
"709","20050701","6","6","1","52","8772","2005-07-01 00:00:00"
"710","20050701","6","6","2","52","8300","2005-07-01 00:00:00"
"711","20050701","6","6","2","53","4100","2005-07-01 00:00:00"
"712","20050701","6","6","1","53","3759","2005-07-01 00:00:00"
"713","20050701","6","6","1","56","47208","2005-07-01 00:00:00"
"714","20050701","6","6","2","56","40600","2005-07-01 00:00:00"
"715","20050701","6","6","2","57","6700","2005-07-01 00:00:00"
"716","20050701","6","6","1","57","4177","2005-07-01 00:00:00"
"717","20050701","6","6","1","60","17108","2005-07-01 00:00:00"
"718","20050701","6","6","2","60","18000","2005-07-01 00:00:00"
"719","20050701","6","6","2","61","1500","2005-07-01 00:00:00"
"720","20050701","6","6","1","61","1539","2005-07-01 00:00:00"
"721","20050701","6","6","1","62","1368","2005-07-01 00:00:00"
"722","20050701","6","6","2","62","1400","2005-07-01 00:00:00"
"723","20050701","6","6","2","63","6900","2005-07-01 00:00:00"
